Entry,RecordType,Data,TimeToLive
mobile.events.data.microsoft.com,5,mobile.events.data.trafficmanager.net,2
mobile.events.data.microsoft.com,5,onedscolprdweu03.westeurope.cloudapp.azure.com,2
mobile.events.data.microsoft.com,1,13.69.109.131,2
nav-edge.smartscreen.microsoft.com,5,prod-atm-wds-edge.trafficmanager.net,1
nav-edge.smartscreen.microsoft.com,5,prod-agic-sa-2.southeastasia.cloudapp.azure.com,6
nav-edge.smartscreen.microsoft.com,1,40.119.213.159,6
nav-edge.smartscreen.microsoft.com,5,prod-agic-sa-1.southeastasia.cloudapp.azure.com,5
nav-edge.smartscreen.microsoft.com,1,20.198.167.116,5
nav-edge.smartscreen.microsoft.com,5,prod-agic-je-2.japaneast.cloudapp.azure.com,7
nav-edge.smartscreen.microsoft.com,1,4.241.22.149,7
nav-edge.smartscreen.microsoft.com,5,prod-agic-sa-3.southeastasia.cloudapp.azure.com,1
nav-edge.smartscreen.microsoft.com,1,52.139.252.32,1
nitroscripts.com,1,104.18.33.8,60
nitroscripts.com,1,172.64.154.248,60
ntp.msn.com,5,ntp-msn-com-world-atm-default.trafficmanager.net,2
ntp.msn.com,5,ntp.msn.com-ion.edgesuite.net,2
ntp.msn.com,5,a434.dscr.akamai.net,2
ntp.msn.com,1,23.45.207.174,9
ntp.msn.com,1,23.45.207.172,9
ntp.msn.com,1,184.87.193.93,2
ntp.msn.com,1,184.87.193.72,2
o4507427284123728.ingest.de.sentry.io,1,34.160.81.0,3091
ocsp.digicert.com,5,ocsp.edge.digicert.com,2
ocsp.digicert.com,5,cac-ocsp.digicert.com.edgekey.net,2
ocsp.digicert.com,5,e3913.cd.akamaiedge.net,2
ocsp.digicert.com,1,23.210.96.161,2
ocsp.globalsign.com,5,cdn-default.globalsigncdn.com,149
ocsp.globalsign.com,5,cdn.globalsigncdn.com.cdn.cloudflare.net,149
ocsp.globalsign.com,1,104.18.21.226,149
ocsp.globalsign.com,1,104.18.20.226,149
ocsp.sectigo.com,5,ocsp.comodoca.com.cdn.cloudflare.net,132
ocsp.sectigo.com,1,104.18.38.233,132
ocsp.sectigo.com,1,172.64.149.23,132
ocsp.usertrust.com,5,ocsp.comodoca.com.cdn.cloudflare.net,61
ocsp.usertrust.com,1,172.64.149.23,61
ocsp.usertrust.com,1,104.18.38.233,61
ogads-pa.clients6.google.com,1,74.125.200.95,128
ogads-pa.clients6.google.com,1,74.125.130.95,203
ogads-pa.clients6.google.com,1,142.250.196.202,35
ogs.google.com,5,www3.l.google.com,29
ogs.google.com,1,64.233.170.102,14
ogs.google.com,1,64.233.170.113,14
ogs.google.com,1,64.233.170.100,14
ogs.google.com,1,64.233.170.101,14
ogs.google.com,1,64.233.170.138,14
ogs.google.com,1,64.233.170.139,14
ogs.google.com,1,142.250.66.78,29
oneocsp.microsoft.com,5,oneocsp-microsoft-com.a-0003.a-msedge.net,23
oneocsp.microsoft.com,5,a-0003.a-msedge.net,23
oneocsp.microsoft.com,1,204.79.197.203,23
peoplestack-pa.clients6.google.com,1,142.251.12.95,267
peoplestack-pa.clients6.google.com,1,142.250.204.42,218
peoplestack-pa.clients6.google.com,1,74.125.200.95,206
peoplestack-pa.clients6.google.com,1,142.250.198.74,221
peoplestack-pa.clients6.google.com,1,142.250.196.202,26
peoplestack-pa.clients6.google.com,1,74.125.130.95,71
peoplestackwebexperiments-pa.clients6.google.com,1,142.250.198.74,147
peoplestackwebexperiments-pa.clients6.google.com,1,172.217.70.95,188
