Entry,RecordType,Data,TimeToLive
sb.scorecardresearch.com,1,3.169.137.32,1
sb.scorecardresearch.com,1,3.169.137.63,1
shftr.adnxs.net,,xandr-shftr.trafficmanager.net,17
shftr.adnxs.net,,43.250.0.64,17
signaler-pa.clients6.google.com,1,142.250.198.74,19
signaler-pa.clients6.google.com,1,142.250.204.42,177
signaler-pa.clients6.google.com,1,142.250.66.74,141
signaler-pa.clients6.google.com,1,142.250.77.10,63
signaler-pa.clients6.google.com,1,142.250.196.202,186
sinnature.github.io,1,185.199.108.153,3207
sinnature.github.io,1,185.199.109.153,3207
sinnature.github.io,1,185.199.110.153,3207
sinnature.github.io,1,185.199.111.153,3207
srtb.msn.com,,204.79.197.203,42
srtb.msn.com,,a-0003.a-msedge.net,42
srtb.msn.com,,srtb-msn-com-profile.trafficmanager.net,42
srtb.msn.com,,www-msn-com.a-0003.a-msedge.net,42
srv.buysellads.com,,152.42.150.143,352
srv.buysellads.com,,188.166.199.38,352
srv.buysellads.com,,157.230.69.73,352
ssl.google-analytics.com,,142.250.77.8,74
ssl.google-analytics.com,1,142.250.204.40,4
ssl.google-analytics.com,1,142.250.198.72,129
ssl.gstatic.com,1,142.250.196.195,50
ssl.gstatic.com,1,142.250.198.67,165
ssl.gstatic.com,1,142.250.204.35,257
static.cloudflareinsights.com,1,104.16.80.73,58
static.cloudflareinsights.com,1,104.16.79.73,58
stats.g.doubleclick.net,1,74.125.203.155,132
stats.g.doubleclick.net,1,74.125.203.156,132
storage.googleapis.com,1,142.250.204.59,103
storage.googleapis.com,1,142.250.196.219,103
storage.googleapis.com,1,142.250.198.91,103
storage.googleapis.com,1,142.250.66.91,103
subscriptionsfirstparty-pa.clients6.google.com,1,142.250.66.74,141
syndicatedsearch.goog,1,142.250.198.78,46
tas02.sls.update.microsoft.com,,74.179.77.204,36
tas02.sls.update.microsoft.com,1,20.165.94.63,81
tas02.sls.update.microsoft.com,5,glb.sls.prod.dcat.dsp.trafficmanager.net,81
tas02.sls.update.microsoft.com,5,glb.tas02.sls-prod.dcat.dsp.mp.microsoft.com,81
taskassist-pa.clients6.google.com,1,142.250.196.202,68
taskassist-pa.clients6.google.com,1,142.250.204.42,67
th.bing.com,,p-th.bing.com.trafficmanager.net,1
th.bing.com,,210.71.227.216,1
th.bing.com,,e86303.dscx.akamaiedge.net,1
th.bing.com,,th.bing.com.edgekey.net,12
th.bing.com,,210.71.227.201,17
th.bing.com,,210.71.227.200,17
th.bing.com,,203.69.138.114,12
th.bing.com,,210.71.227.209,17
th.bing.com,,203.69.138.97,12
th.bing.com,,203.69.138.61,12
th.bing.com,,203.69.138.2,12
th.bing.com,,203.69.138.96,12
th.bing.com,,203.69.138.104,12
th.bing.com,,203.69.138.99,12
th.bing.com,,203.69.138.89,12
th.bing.com,,203.69.138.3,12
thaka.bing.com,,203.69.138.97,10
thaka.bing.com,,203.69.138.136,10
thaka.bing.com,,203.69.138.99,10
thaka.bing.com,,203.69.138.46,10
thaka.bing.com,,203.69.138.56,10
thaka.bing.com,,203.69.138.51,10
thaka.bing.com,,203.69.138.60,10
thaka.bing.com,,203.69.138.57,10
thaka.bing.com,,e86303.dscx.akamaiedge.net,10
thaka.bing.com,,thaka.bing.com.edgekey.net,10
thaka.bing.com,,203.69.138.114,10
trace.popin.cc,,35.213.89.133,115
ts2.tc.mm.bing.net,5,ts2.tc.mm.bing.net.eo.dnse3.com,37
ts2.tc.mm.bing.net,1,175.97.131.54,37
ts4.tc.mm.bing.net,5,ts4.tc.mm.bing.net.eo.dnse3.com,9
ts4.tc.mm.bing.net,1,175.97.131.54,9
turing-writingassistance.edge.microsoft.com,5,turing-writingassistance.edge.microsoft.com.b-0005.b-msedge.net,46
turing-writingassistance.edge.microsoft.com,5,b-0005.b-msedge.net,46
turing-writingassistance.edge.microsoft.com,1,13.107.6.158,46
update.code.visualstudio.com,5,vscode-update-g6gcb6ggdthkctd9.z01.azurefd.net,36
update.code.visualstudio.com,5,mr-z01.tm-azurefd.net,36
update.code.visualstudio.com,5,shed.dual-low.part-0045.t-0009.t-msedge.net,36
update.code.visualstudio.com,5,part-0045.t-0009.t-msedge.net,36
update.code.visualstudio.com,1,13.107.213.73,36
update.code.visualstudio.com,1,13.107.246.73,36
usage.trackjs.com,1,148.113.163.217,108
usage.trackjs.com,1,148.113.163.172,108
waa-pa.clients6.google.com,1,142.250.77.10,12
waa-pa.clients6.google.com,1,142.250.204.42,146
waa-pa.clients6.google.com,1,142.250.196.202,234
waa-pa.clients6.google.com,1,142.250.198.74,117
waa-pa.clients6.google.com,1,142.250.66.74,68
watson.events.data.microsoft.com,,onedsblobvmssprdwus03.westus.cloudapp.azure.com,6
watson.events.data.microsoft.com,,blobcollectorcommon.trafficmanager.net,6
watson.events.data.microsoft.com,,172.178.240.161,6
windows.msn.cn,,e19240.d.akamaiedge.net,2
windows.msn.cn,,win-msn-cn-world-atm-default.trafficmanager.net,2
windows.msn.cn,,windows.msn.cn.edgekey.net.globalredir.akadns88.net,2
windows.msn.cn,,184.29.40.35,2
windows.msn.cn,,windows.msn.cn.edgekey.net,2
word-edit.officeapps.live.com,5,word-edit-geo.wac.trafficmanager.net,52
word-edit.officeapps.live.com,5,word-edit.wac.trafficmanager.net.wac-0003.wac-dc-msedge.net.wac-0003.wac-msedge.net,52
word-edit.officeapps.live.com,5,wac-0003.wac-msedge.net,52
word-edit.officeapps.live.com,1,52.108.8.12,52
word-edit.officeapps.live.com,1,52.108.9.12,52
word-telemetry.officeapps.live.com,5,word-telemetry.wac.trafficmanager.net,192
word-telemetry.officeapps.live.com,5,pgtbr1-word-telemetry-vip.officeapps.live.com,192
word-telemetry.officeapps.live.com,1,52.108.36.35,192
word.cloud.microsoft,5,m365homepages.wac.trafficmanager.net.wac-0003.wac-dc-msedge.net.wac-0003.wac-msedge.net,14
word.cloud.microsoft,5,wac-0003.wac-msedge.net,14
word.cloud.microsoft,1,52.108.8.12,14
word.cloud.microsoft,1,52.108.9.12,14
workspace.google.com,1,142.250.198.78,44
workspace.google.com,1,142.250.204.46,89
www.abuseipdb.com,1,104.26.12.38,47
www.abuseipdb.com,1,172.67.70.74,47
www.abuseipdb.com,1,104.26.13.38,47
www.bing.com,,210.71.227.211,3
www.bing.com,1,203.69.138.99,1
www.bing.com,1,203.69.138.46,6
www.bing.com,1,203.69.138.104,4
www.bing.com,1,203.69.138.96,4
www.bing.com,1,203.69.138.105,4
www.bing.com,,210.71.227.216,6
www.bing.com,5,www-www.bing.com.trafficmanager.net,1
www.bing.com,,210.71.227.200,3
www.bing.com,5,e86303.dscx.akamaiedge.net,1
www.bing.com,5,www.bing.com.edgekey.net,1
www.bing.com,,210.71.227.209,3
www.bing.com,1,203.69.138.3,6
www.bing.com,,210.71.227.201,3
www.bing.com,1,203.69.138.91,4
www.bing.com,,210.71.227.210,3
www.bing.com,,210.71.227.203,3
www.bing.com,1,203.69.138.114,7
www.bing.com,1,203.69.138.97,1
www.bing.com,1,203.69.138.98,7
www.bing.com,1,203.69.138.103,1
www.bing.com,1,203.69.138.50,4
www.bing.com,1,203.69.138.53,4
www.bing.com,1,203.69.138.56,6
www.bing.com,1,203.69.138.51,1
www.bing.com,1,203.69.138.2,1
www.bing.com,1,203.69.138.61,4
www.bing.com,1,203.69.138.136,1
www.bing.com,1,203.69.138.89,1
www.google-analytics.com,1,142.250.204.46,66
www.google-analytics.com,,142.250.66.78,200
www.google-analytics.com,1,142.250.198.78,11
www.google-analytics.com,5,www-alv.google-analytics.com,161
www.google-analytics.com,1,216.239.36.178,161
www.google-analytics.com,1,216.239.34.178,161
www.google-analytics.com,1,216.239.32.178,161
www.google-analytics.com,1,216.239.38.178,161
www.google.com,1,142.250.204.36,117
www.google.com,1,142.250.196.196,23
www.google.com,1,142.251.154.119,218
www.google.com,1,142.251.155.119,218
www.google.com,1,142.251.153.119,218
www.google.com,1,142.251.152.119,218
www.google.com,1,142.251.150.119,218
www.google.com,1,142.251.156.119,218
www.google.com,1,142.251.157.119,218
www.google.com,1,142.251.151.119,218
www.google.com,1,142.250.198.68,187
www.google.com.tw,1,142.250.198.67,18
www.googletagmanager.com,1,142.250.196.200,36
www.googletagmanager.com,1,142.250.204.40,45
www.googletagmanager.com,1,142.250.198.72,51
www.gstatic.com,1,142.250.204.35,75
www.gstatic.com,1,142.250.196.195,97
www.gstatic.com,1,142.250.198.67,171
www.gstatic.com,1,142.250.66.67,34
www.msftconnecttest.com,1,203.69.81.58,7
www.msftconnecttest.com,5,a1961.g2.akamai.net,7
www.msftconnecttest.com,1,203.69.81.51,7
www.msftconnecttest.com,5,ncsi-geo.trafficmanager.net,7
www.msftconnecttest.com,5,www.msftncsi.com.edgesuite.net,7
www.msftncsi.com,1,203.69.81.51,8
www.msftncsi.com,5,www.msftncsi.com.edgesuite.net,8
www.msftncsi.com,1,203.69.81.58,8
www.msftncsi.com,5,a1961.g2.akamai.net,8
www.office.com,5,home-portal.office.com,21
www.office.com,5,home-office365-com.b-0004.b-msedge.net,21
www.office.com,5,b-0004.b-msedge.net,21
www.office.com,1,13.107.6.156,21
www.virustotal.com,1,34.54.88.138,20
www.vscode-unpkg.net,5,vscode-unpkg-gvgaavacadd3anb4.z01.azurefd.net,31
www.vscode-unpkg.net,5,mr-z01.tm-azurefd.net,31
www.vscode-unpkg.net,5,shed.dual-low.part-0045.t-0009.t-msedge.net,31
www.vscode-unpkg.net,5,part-0045.t-0009.t-msedge.net,31
www.vscode-unpkg.net,1,13.107.246.73,31
www.vscode-unpkg.net,1,13.107.213.73,31
www.wireshark.org,1,104.26.11.240,44
www.wireshark.org,1,104.26.10.240,44
www.wireshark.org,1,172.67.75.39,44
ydnaandy123.github.io,1,185.199.108.153,1952
ydnaandy123.github.io,1,185.199.109.153,1952
ydnaandy123.github.io,1,185.199.110.153,1952
ydnaandy123.github.io,1,185.199.111.153,1952
youtube.googleapis.com,1,142.250.198.74,23
youtube.googleapis.com,1,142.250.196.202,23
youtube.googleapis.com,1,142.250.204.42,23
youtube.googleapis.com,1,142.250.77.10,23
